wetland,station,sitecode,event,date,fluxrate,wl_cm,wl_delta1,wl_change1,wl_delta7,wl_change7,air_temp_C,DEWP,STP_kPa,precip_mm,snow_mm,RH,water_temp_C,precip_sum2,precip_sum3,precip_sum4,ice_cover,soil_temp,vwc,dist_m,rel_elev_m,afp,wfps,wfps_interp,inundated,log_flux,cuberoot,flux_cat
DB,SC-E,DB SC-E,11,2018-09-05,-0.0086977,-134.53418851536,-0.1261020984569825,falling,-1.9488843846170028,falling,28,23.7,2.15,0,NA,77.5,26.21,0,0.5,0.8,NA,31.3,19,5.375749189574043,1.3914120000000005,0.5550911699447807,25.500235093925625,NA,FALSE,-3.186837090493145,-0.20565288575781238,non-inundated sink
DB,SC-B,DB SC-B,11,2018-09-05,0.00430087,-70.50951732753839,-1.1035115308448837,falling,-8.305825078007892,falling,28,23.7,2.15,0,NA,77.5,26.21,0,0.5,0.8,NA,32.2,44.266666666666666,-3.1660461921319603,0.6934200000000004,0.4227381663050168,51.15139756576228,NA,FALSE,-2.9132150300711523,0.16262429937409406,non-inundated source
DB,SC-D,DB SC-D,11,2018-09-05,-0.0024846,-112.081381192718,-0.5561622487069968,falling,-4.745938289707993,falling,28,23.7,2.15,0,NA,77.5,26.21,0,0.5,0.8,NA,31.133333333333333,17.466666666666665,2.12752955770165,1.1414760000000004,0.6384709986592112,21.48057753500651,NA,FALSE,-3.0467014099601015,-0.13544162643139254,non-inundated sink
DB,wetland_well,center,12,2018-09-29,0.3621692385,72.2259664774089,1.1625651302328635,rising,29.4372291043069,rising,18.7,14.6,2.07,0,NA,77.1,19.979,5.6,6.8999999999999995,7.699999999999999,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,-0.8863212409185143,0.7128046431325841,inundated
DB,SC-C,DB SC-C,12,2018-09-29,-0.0029282,-12.4662074288741,0.9574793187337001,rising,25.128769219302498,rising,18.7,14.6,2.07,0,NA,77.1,19.979,5.6,6.8999999999999995,7.699999999999999,NA,NA,NA,-1.6978901540028146,0.8001000000000004,NA,NA,68.478344722119445,FALSE,-3.0560811833824695,-0.14306505915365259,non-inundated sink
DB,SC-E,DB SC-E,12,2018-09-29,-0.0022658,-61.1492396087434,0.8485921507979981,rising,33.962477572537196,rising,18.7,14.6,2.07,0,NA,77.1,19.979,5.6,6.8999999999999995,7.699999999999999,NA,NA,NA,5.375749189574043,1.3914120000000005,NA,NA,50.114079316828004,FALSE,-3.0421071568639464,-0.13134307834503928,non-inundated sink
DB,SC-B,DB SC-B,12,2018-09-29,0.00996063,-5.09762884575742,0.9918647401871095,rising,22.33917710775478,rising,18.7,14.6,2.07,0,NA,77.1,19.979,5.6,6.8999999999999995,7.699999999999999,NA,NA,NA,-3.1660461921319603,0.6934200000000004,NA,NA,71.25792780684061,FALSE,-2.8140670987982683,0.2151603635028938,non-inundated source
DB,SC-D,DB SC-D,12,2018-09-29,-0.0028024,-42.204578873029604,0.9116320901291957,rising,28.848225368032885,rising,18.7,14.6,2.07,0,NA,77.1,19.979,5.6,6.8999999999999995,7.699999999999999,NA,NA,NA,2.12752955770165,1.1414760000000004,NA,NA,57.260404477480435,FALSE,-3.05341223514103,-0.14098623341944877,non-inundated sink
DK,SC-A,DK SC-A,01,2017-10-17,-0.0034195,-43.472688066097795,-1.7266760436298938,falling,-2.3514201456655996,falling,9.6,3.2,2.42,0.8,NA,64.4,13.882000000000001,3.8,4.3,5.8,NA,NA,NA,-2.9958747305924267,0.32308800000000015,NA,NA,48.42867416680404,FALSE,-3.066573280362858,-0.15065638281371727,non-inundated sink
DK,SC-B,DK SC-B,01,2017-10-17,0.01051003,-75.7161919360594,-1.8394368375763008,falling,-3.048840092856409,falling,9.6,3.2,2.42,0.8,NA,64.4,13.882000000000001,3.8,4.3,5.8,NA,NA,NA,0.6616443653851827,0.6096,NA,NA,34.27295801690823,FALSE,-2.8049461425622093,0.21904565953028504,non-inundated source
DK,SC-C,DK SC-C,01,2017-10-17,-0.0025023,-113.093595355399,-1.9794029384339922,falling,-3.9145235210440035,falling,9.6,3.2,2.42,0.8,NA,64.4,13.882000000000001,3.8,4.3,5.8,NA,NA,NA,6.425951158725609,0.9387840000000001,NA,NA,17.863329728425754,FALSE,-3.0470739901665103,-0.13576248914259134,non-inundated sink
DK,SC-D,DK SC-D,01,2017-10-17,-0.002295,-134.865645844482,-2.098333241871984,falling,-4.650101580045998,falling,9.6,3.2,2.42,0.8,NA,64.4,13.882000000000001,3.8,4.3,5.8,NA,NA,NA,12.190059239318277,1.118616,NA,NA,8.304847251842913,FALSE,-3.0427190647783275,-0.1319048901647454,non-inundated sink
DK,SC-E,DK SC-E,01,2017-10-17,-0.0025482,-145.800890022429,-2.2023972573790047,falling,-5.293732381671987,falling,9.6,3.2,2.42,0.8,NA,64.4,13.882000000000001,3.8,4.3,5.8,NA,NA,NA,16.23058177337026,1.194816,NA,NA,3.5039976532039736,FALSE,-3.0480408199776297,-0.13658756742137437,non-inundated sink
DK,SC-A,DK SC-A,02,2017-11-01,0.00837279,-25.3082835548216,-1.9678302464534987,falling,21.7696230989312,rising,11.8,8.3,2.32,0,NA,79.1,15.356000000000002,0,49.5,49.8,NA,NA,NA,-2.9958747305924267,0.32308800000000015,NA,NA,58.12474957591334,FALSE,-2.84090542238211,0.20305954072188526,non-inundated source
DK,SC-B,DK SC-B,02,2017-11-01,0.0096318,-59.815932947869,-1.235052740929099,falling,20.079918223349196,rising,11.8,8.3,2.32,0,NA,79.1,15.356000000000002,0,49.5,49.8,NA,NA,NA,0.6616443653851827,0.6096,NA,NA,42.97501610469538,FALSE,-2.819566290154803,0.21276612563107275,non-inundated source
DK,SC-C,DK SC-C,02,2017-11-01,-0.0019658,-100.00374244497401,-0.3254811899058012,falling,17.982545592682996,rising,11.8,8.3,2.32,0,NA,79.1,15.356000000000002,0,49.5,49.8,NA,NA,NA,6.425951158725609,0.9387840000000001,NA,NA,25.331548253886304,FALSE,-3.035842021781867,-0.12526981717050445,non-inundated sink
DK,SC-D,DK SC-D,02,2017-11-01,-0.0020672,-124.16381721681,0.4473889543519931,rising,16.200391472095987,rising,11.8,8.3,2.32,0,NA,79.1,15.356000000000002,0,49.5,49.8,NA,NA,NA,12.190059239318277,1.118616,NA,NA,14.724662537939576,FALSE,-3.0379552489898742,-0.12738770068243344,non-inundated sink
DK,SC-E,DK SC-E,02,2017-11-01,-0.0023073,-137.188582642167,1.1236503305779877,rising,14.64100661658199,rising,11.8,8.3,2.32,0,NA,79.1,15.356000000000002,0,49.5,49.8,NA,NA,NA,16.23058177337026,1.194816,NA,NA,9.006460104856728,FALSE,-3.0429769326319165,-0.13214011751250823,non-inundated sink
DK,wetland_well,center,02,2017-11-01,0.18119759805000002,-2.6540402403240497,-0.5438754628579989,falling,18.215488017443676,rising,11.8,8.3,2.32,0,NA,79.1,15.356000000000002,0,49.5,49.8,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,-1.4644825312949747,0.5658710536811526,inundated
DK,SC-A,DK SC-A,03,2017-11-28,0.01044623,-16.3605774656757,-0.9462250296910018,falling,-3.4233162886983006,falling,7.4,2.8,2.5600000000000005,0,NA,72.6,12.408000000000001,0,0,0,NA,10,68.3,-2.9958747305924267,0.32308800000000015,0.11452989755397835,85.6394226843105,NA,FALSE,-2.8060010694575475,0.21860152863914817,non-inundated source
DK,SC-B,DK SC-B,03,2017-11-28,0.51228377,-46.3416992818034,-1.020735364781899,falling,-3.3328472769055963,falling,7.4,2.8,2.5600000000000005,0,NA,72.6,12.408000000000001,0,0,0,NA,10.1,57.9,0.6616443653851827,0.6096,0.2960286884200035,66.16925909543286,NA,FALSE,-0.5757486276964877,0.8001477695785091,non-inundated source
DK,SC-C,DK SC-C,03,2017-11-28,-0.002371,-80.9108855571947,-1.1132224847399925,falling,-3.220551199644106,falling,7.4,2.8,2.5600000000000005,0,NA,72.6,12.408000000000001,0,0,0,NA,10.3,30,6.425951158725609,0.9387840000000001,0.6525274792860287,31.495154368130816,NA,FALSE,-3.0443134595608803,-0.13334513784375956,non-inundated sink
DK,SC-D,DK SC-D,03,2017-11-28,-0.002286,-100.29677171791,-1.1918095224106082,falling,-3.125132334207308,falling,7.4,2.8,2.5600000000000005,0,NA,72.6,12.408000000000001,0,0,0,NA,10.5,19.7,12.190059239318277,1.118616,0.7439906468715481,20.93538343393246,NA,FALSE,-3.04253042310263,-0.13173223958762692,non-inundated sink
DK,SC-E,DK SC-E,03,2017-11-28,-0.0016245,-109.14412210853499,-1.260573180370983,falling,-3.041640826948992,falling,7.4,2.8,2.5600000000000005,0,NA,72.6,12.408000000000001,0,0,0,NA,10.6,23.2,16.23058177337026,1.194816,0.6974538144570676,24.96089600057436,NA,FALSE,-3.028761791768294,-0.11755467502249181,non-inundated sink
DK,wetland_well,center,03,2017-11-28,0.5325656715,13.6684020985168,-1.0582140963602988,falling,-3.198201779648251,falling,7.4,2.8,2.5600000000000005,0,NA,72.6,12.408000000000001,0,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,-0.5403133591245124,0.810570989718408,inundated
DK,SC-A,DK SC-A,04,2018-01-17,-0.0072426,-0.367622135876339,0.777283804386161,rising,28.080485201826463,rising,-0.2,-1.2,2.49,2.5,30.5,93,7.316,2.5,2.5,2.5,NA,0.07,68.3,-2.9958747305924267,0.32308800000000015,0.11452989755397835,85.6394226843105,NA,FALSE,-3.152212999164138,-0.19347796021901909,non-inundated sink
DK,SC-B,DK SC-B,04,2018-01-17,-0.0036535,-27.658212119050003,0.6697018574725,rising,29.865158818638097,rising,-0.2,-1.2,2.49,2.5,30.5,93,7.316,2.5,2.5,2.5,NA,0,53.4,0.6616443653851827,0.6096,0.34102868842000345,61.02657056469973,NA,FALSE,-3.0716095022270875,-0.15401737027881426,non-inundated sink
DK,SC-C,DK SC-C,04,2018-01-17,0.00262499,-58.8877336340902,0.5361640815737942,rising,32.080412886176994,rising,-0.2,-1.2,2.49,2.5,30.5,93,7.316,2.5,2.5,2.5,NA,0,28.7,6.425951158725609,0.9387840000000001,0.6655274792860286,30.13036434551181,NA,FALSE,-2.9445641770033624,0.13794603364904462,non-inundated source
DK,SC-D,DK SC-D,04,2018-01-17,-0.0025888,-75.435880221485,0.4226959767209024,rising,33.96273179646002,rising,-0.2,-1.2,2.49,2.5,30.5,93,7.316,2.5,2.5,2.5,NA,0,32.875,12.190059239318277,1.118616,0.6122406468715481,34.93658529901166,NA,FALSE,-3.048896791272633,-0.13730915672903013,non-inundated sink
DK,SC-E,DK SC-E,04,2018-01-17,-0.0038835,-81.8002084854554,0.323411384974591,rising,35.60976084295659,rising,-0.2,-1.2,2.49,2.5,30.5,93,7.316,2.5,2.5,2.5,NA,0.025,29.425,16.23058177337026,1.194816,0.6352038144570675,31.65837779383192,NA,FALSE,-3.0765844754462495,-0.15718379492259524,non-inundated sink
DK,SC-C,DK SC-C,05,2018-02-08,0.01106045,-17.4592933633849,3.3459559352338992,rising,13.351352917101796,rising,0.4,-5.3,2.42,9.4,NA,65.6,7.718,10.200000000000001,10.200000000000001,14.3,NA,5.366666666666667,32.266666666666666,6.425951158725609,0.9387840000000001,0.5918608126193616,37.86417447368619,NA,FALSE,-2.7958909219023655,0.22280465777420622,non-inundated source
DK,SC-E,DK SC-E,05,2018-02-08,-8.03e-4,-27.7871970320138,5.2617722356825,rising,15.455765378320699,rising,0.4,-5.3,2.42,9.4,NA,65.6,7.718,10.200000000000001,10.200000000000001,14.3,NA,4.95,43.1,16.23058177337026,1.194816,0.4907871477904005,47.19617692062627,NA,FALSE,-3.011922632952719,-0.09294767164487824,non-inundated sink
DK,SC-C,DK SC-C,06,2018-03-08,2.37e-4,-14.400726690498,1.0579320276134005,rising,4.918041523210402,rising,3.1,-4.1,0.76,14.2,NA,59.2,9.527000000000001,34,34,34,NA,10.666666666666666,35.7,6.425951158725609,0.9387840000000001,0.5955274792860286,37.479233698075674,NA,FALSE,-2.9910034719809047,0.06188462762136205,non-inundated source
DK,SC-D,DK SC-D,06,2018-03-08,0.00418912,-22.672993282801603,1.426029715624498,rising,7.249474762761796,rising,3.1,-4.1,0.76,14.2,NA,59.2,9.527000000000001,34,34,34,NA,9.733333333333333,48.63333333333333,12.190059239318277,1.118616,0.45465731353821515,51.68312086312596,NA,FALSE,-2.915275128694487,0.1612034258457073,non-inundated source
DK,SC-E,DK SC-E,06,2018-03-08,-0.0018137,-21.7959265510673,1.7481151926341987,rising,9.2894788473692,rising,3.1,-4.1,0.76,14.2,NA,59.2,9.527000000000001,34,34,34,NA,9.933333333333334,54.1,16.23058177337026,1.194816,0.3884538144570675,58.206227311684174,NA,FALSE,-3.032680530692402,-0.1219518756712663,non-inundated sink
DK,wetland_well,center,06,2018-03-08,0.308035062,84.11349640784974,1.446355977083286,rising,6.601188106018483,rising,3.1,-4.1,0.76,14.2,NA,59.2,9.527000000000001,34,34,34,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,-1.027124358829617,0.6753569667441202,inundated
DK,SC-C,DK SC-C,07,2018-04-11,2.77e-4,-24.4626590532801,-0.9220285323549007,falling,-3.9635274238513993,falling,5.1,-3.3,2.06,0,NA,54.6,10.867,0,0,0,NA,12.133333333333333,33.6,6.425951158725609,0.9387840000000001,0.6165274792860287,35.274572892306516,NA,FALSE,-2.9902075629112908,0.0651868391517377,non-inundated source
DK,SC-D,DK SC-D,07,2018-04-11,0.00657965,-37.663659907007904,-0.8472675987862033,falling,-5.736452220277002,falling,5.1,-3.3,2.06,0,NA,54.6,10.867,0,0,0,NA,11.9,39.5,12.190059239318277,1.118616,0.5459906468715481,41.97703784976306,NA,FALSE,-2.872105899059273,0.18738475881464312,non-inundated source
DK,SC-E,DK SC-E,07,2018-04-11,-0.0023367,-41.0992356540198,-0.7818517819136019,falling,-7.287761417149504,falling,5.1,-3.3,2.06,0,NA,54.6,10.867,0,0,0,NA,11.833333333333334,45.03333333333333,16.23058177337026,1.194816,0.4791204811237345,48.45139439191945,NA,FALSE,-3.04359356925534,-0.1326990008418392,non-inundated sink
DK,wetland_well,center,07,2018-04-11,0.2606357952,71.22356877706275,-0.9203244134259023,falling,-4.729872080555552,falling,5.1,-3.3,2.06,0,NA,54.6,10.867,0,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,-1.1691341295761672,0.6387702583919296,inundated
DK,SC-C,DK SC-C,08,2018-05-02,-2.1e-4,-22.2309706495574,-1.0330581703751989,falling,-2.6745806033346007,falling,21.7,6.2,1.87,0,NA,36.6,21.989,0,0,4.3,NA,26.466666666666665,33.03333333333333,6.425951158725609,0.9387840000000001,0.6221941459526956,34.67966442090845,NA,FALSE,-2.9999411183280458,-0.05943921952763131,non-inundated sink
DK,SC-D,DK SC-D,08,2018-05-02,0.00381242,-34.256250149044796,-1.510175046574993,falling,-4.350717773032194,falling,21.7,6.2,1.87,0,NA,36.6,21.989,0,0,4.3,NA,26.233333333333334,39.9,12.190059239318277,1.118616,0.5419906468715481,42.402121777355596,NA,FALSE,-2.9222509834387305,0.1562189015442147,non-inundated source
DK,SC-E,DK SC-E,08,2018-05-02,-0.0022968,-36.663069711096306,-1.9276523132498014,falling,-5.817337796517606,falling,21.7,6.2,1.87,0,NA,36.6,21.989,0,0,4.3,NA,26.5,48.43333333333333,16.23058177337026,1.194816,0.44512048112373453,52.109456736831206,NA,FALSE,-3.042756797384125,-0.13193936609160667,non-inundated sink
DK,wetland_well,center,08,2018-05-02,0.3477618657,73.929668430535,-1.2338789034722453,falling,-3.3507538909722,falling,21.7,6.2,1.87,0,NA,36.6,21.989,0,0,4.3,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,-0.9219017801538966,0.703224488293849,inundated
DK,SC-B,DK SC-B,09,2018-06-26,2.62373772,-8.35084419158356,-1.1268090996026405,falling,-3.9638189251866,falling,21.7,16.3,2.1,0,NA,71.4,21.989,0,0,3.6,NA,24.6,68.3,0.6616443653851827,0.6096,0.19202868842000353,78.05458369979385,NA,FALSE,0.9834773886035573,1.3792409394177105,non-inundated source
DK,SC-C,DK SC-C,09,2018-06-26,0.00164,-41.831166364400005,-2.2599226728952075,falling,-3.57736479900111,falling,21.7,16.3,2.1,0,NA,71.4,21.989,0,0,3.6,NA,23.966666666666665,31.5,6.425951158725609,0.9387840000000001,0.6375274792860286,33.06991208653736,NA,FALSE,-2.9634587130036953,0.11792737079940735,non-inundated source
DK,SC-D,DK SC-D,09,2018-06-26,-0.0033218,-60.2918360810788,-3.222738242341798,falling,-3.248991670006397,falling,21.7,16.3,2.1,0,NA,71.4,21.989,0,0,3.6,NA,23.7,37.233333333333334,12.190059239318277,1.118616,0.5686573135382151,39.56822892673865,NA,FALSE,-3.0644780327185646,-0.1492076740177602,non-inundated sink
DK,SC-E,DK SC-E,09,2018-06-26,-0.0026077,-68.32962208317281,-4.065201865607605,falling,-2.961665182136116,falling,21.7,16.3,2.1,0,NA,71.4,21.989,0,0,3.6,NA,23.933333333333334,41.6,16.23058177337026,1.194816,0.5134538144570675,44.75746869068506,NA,FALSE,-3.049295510734475,-0.13764249690168887,non-inundated sink
DK,SC-A,DK SC-A,10,2018-07-22,0.05695771,-6.47284389970287,27.96204409250633,rising,24.92240267519123,rising,23.9,21.9,0.6900000000000001,0.5,NA,88.6,23.463,18.8,18.8,18.8,NA,25.666666666666668,68.3,-2.9958747305924267,0.32308800000000015,NA,NA,67.50648130781012,FALSE,-2.2353217562904937,0.38475491232071957,non-inundated source
DK,SC-B,DK SC-B,10,2018-07-22,-0.0028946,-39.4120582467941,28.166851937736,rising,23.826230868571493,rising,23.9,21.9,0.6900000000000001,0.5,NA,88.6,23.463,18.8,18.8,18.8,NA,25.6,59.46666666666667,0.6616443653851827,0.6096,NA,NA,53.045330609719024,FALSE,-3.0553676348500085,-0.1425157466952929,non-inundated sink
DK,SC-C,DK SC-C,10,2018-07-22,0.00371948,-77.6530231878441,28.421072882077894,rising,22.4655904520489,rising,23.9,21.9,0.6900000000000001,0.5,NA,88.6,23.463,18.8,18.8,18.8,NA,25.7,18.2,6.425951158725609,0.9387840000000001,NA,NA,36.256576906436536,FALSE,-2.9239795871952454,0.15493899784724077,non-inundated source
DK,SC-D,DK SC-D,10,2018-07-22,-0.0028117,-100.158848735205,28.637086430111992,rising,21.309443523511007,rising,23.9,21.9,0.6900000000000001,0.5,NA,88.6,23.463,18.8,18.8,18.8,NA,25.8,23.933333333333334,12.190059239318277,1.118616,NA,NA,26.375948564914623,FALSE,-3.0536092984742207,-0.14114201943946608,non-inundated sink
DK,wetland_well,center,10,2018-07-22,0.15844779495,17.541400771507206,26.466637861805566,rising,21.520429350694457,rising,23.9,21.9,0.6900000000000001,0.5,NA,88.6,23.463,18.8,18.8,18.8,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,-1.568066653027425,0.5411222601721093,inundated
DK,SC-A,DK SC-A,11,2018-09-05,0.00231175,-32.5413738314999,-3.3936640368168938,falling,-18.519464224033193,falling,28,23.7,2.15,0,NA,77.5,26.21,0,0.5,0.8,NA,30.533333333333335,66.36666666666666,-2.9958747305924267,0.32308800000000015,0.13386323088731122,83.21527113931786,NA,FALSE,-2.95053426775278,0.13222501412972973,non-inundated source
DK,SC-B,DK SC-B,11,2018-09-05,-0.0059102,-64.6761089284324,-3.093280911812805,falling,-17.715569609777198,falling,28,23.7,2.15,0,NA,77.5,26.21,0,0.5,0.8,NA,30.466666666666665,50.9,0.6616443653851827,0.6096,0.36602868842000347,58.16952138095911,NA,FALSE,-3.1215268157985827,-0.18080095739175076,non-inundated sink
DK,SC-C,DK SC-C,11,2018-09-05,-0.0012983,-101.91850140537599,-2.720425655132999,falling,-16.717722834138087,falling,28,23.7,2.15,0,NA,77.5,26.21,0,0.5,0.8,NA,30.5,15.033333333333333,6.425951158725609,0.9387840000000001,0.8021941459526957,15.782571800029961,NA,FALSE,-3.022041341905313,-0.10909169401792135,non-inundated sink
DK,SC-D,DK SC-D,11,2018-09-05,-0.0027411,-123.57583202837701,-2.403607593165006,falling,-15.869844533011005,falling,28,23.7,2.15,0,NA,77.5,26.21,0,0.5,0.8,NA,30.633333333333333,20.7,12.190059239318277,1.118616,0.7339906468715481,21.998093252913804,NA,FALSE,-3.052114282991503,-0.13995066288736066,non-inundated sink
DK,SC-E,DK SC-E,11,2018-09-05,-0.0030438,-134.410696323502,-2.126391788941021,falling,-15.127951019525014,falling,28,23.7,2.15,0,NA,77.5,26.21,0,0.5,0.8,NA,30.733333333333334,21.666666666666668,16.23058177337026,1.194816,0.7127871477904005,23.311181609731836,NA,FALSE,-3.0585400266683473,-0.14492346337346537,non-inundated sink
DK,wetland_well,center,11,2018-09-05,0.93148059375,-5.5350693690020405,-2.7486579605600894,falling,-16.206159750925938,falling,28,23.7,2.15,0,NA,77.5,26.21,0,0.5,0.8,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,-0.018693037493693592,0.9766177285672085,inundated
DK,SC-B,DK SC-B,12,2018-09-29,0.06025967,-0.6044320361592861,1.7842569787803841,rising,23.037338539307115,rising,18.7,14.6,2.07,0,NA,77.1,19.979,5.6,6.8999999999999995,7.699999999999999,NA,NA,NA,0.6616443653851827,0.6096,NA,NA,68.73615741354143,FALSE,-2.20491705875089,0.3920507144923229,non-inundated source
DK,SC-C,DK SC-C,12,2018-09-29,3.91e-4,-28.743591285347197,1.8584287257502048,rising,31.3180185781686,rising,18.7,14.6,2.07,0,NA,77.1,19.979,5.6,6.8999999999999995,7.699999999999999,NA,NA,NA,6.425951158725609,0.9387840000000001,NA,NA,56.382352670896594,FALSE,-2.9879426912791613,0.07312382811573166,non-inundated source
DK,SC-D,DK SC-D,12,2018-09-29,-0.001887,-42.6658326017044,1.9214530460644,rising,38.35417793142319,rising,18.7,14.6,2.07,0,NA,77.1,19.979,5.6,6.8999999999999995,7.699999999999999,NA,NA,NA,12.190059239318277,1.118616,NA,NA,50.27013555455815,FALSE,-3.0342028681165814,-0.12357310712443159,non-inundated sink
DK,SC-E,DK SC-E,12,2018-09-29,-0.0027442,-46.732493753517005,1.9765993263392971,rising,44.51081736552089,rising,18.7,14.6,2.07,0,NA,77.1,19.979,5.6,6.8999999999999995,7.699999999999999,NA,NA,NA,16.23058177337026,1.194816,NA,NA,48.48476814613275,FALSE,-3.052179881252961,-0.14000340127791006,non-inundated sink
DK,wetland_well,center,12,2018-09-29,0.56689415055,66.5587186851022,2.0164403247060534,rising,32.75999512794681,rising,18.7,14.6,2.07,0,NA,77.1,19.979,5.6,6.8999999999999995,7.699999999999999,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,-0.4830578248183067,0.8276257451928262,inundated
ND,wetland_well,center,01,2017-10-17,0.17353237230000002,10.76276421993163,-1.7723916578942163,falling,-5.042905560344831,falling,9.6,3.2,2.42,0.8,NA,64.4,13.882000000000001,3.8,4.3,5.8,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,-1.4981990329115835,0.5577764424146777,inundated
ND,SC-A,ND SC-A,01,2017-10-17,7.06e-4,-28.6050995473014,-1.5075402485854,falling,-5.3505740977306004,falling,9.6,3.2,2.42,0.8,NA,64.4,13.882000000000001,3.8,4.3,5.8,NA,NA,NA,-5.317065828108264,0.42468800000000034,NA,NA,55.39417280522502,FALSE,-2.9817110321917366,0.08904336564422961,non-inundated source
ND,SC-B,ND SC-B,01,2017-10-17,-0.0013845,-53.2181552759152,-1.7320801151387002,falling,-5.368918381649799,falling,9.6,3.2,2.42,0.8,NA,64.4,13.882000000000001,3.8,4.3,5.8,NA,NA,NA,-2.9971237174072143,0.6502400000000002,NA,NA,44.546372145949874,FALSE,-3.0238128688819113,-0.11145451166523995,non-inundated sink
ND,SC-C,ND SC-C,01,2017-10-17,-0.0019408,-83.7537634978447,-1.9709523135997102,falling,-5.388433577308405,falling,9.6,3.2,2.42,0.8,NA,64.4,13.882000000000001,3.8,4.3,5.8,NA,NA,NA,0.06626370407614893,0.9337040000000001,NA,NA,31.088303604865466,FALSE,-3.0353216946717003,-0.12473651164802373,non-inundated sink
ND,SC-D,ND SC-D,01,2017-10-17,-0.0034407,-112.781259783183,-2.278073711621005,falling,-5.413524543156001,falling,9.6,3.2,2.42,0.8,NA,64.4,13.882000000000001,3.8,4.3,5.8,NA,NA,NA,2.718994477225549,1.1958320000000002,NA,NA,18.294910666859312,FALSE,-3.067028510036233,-0.15096708491227143,non-inundated sink
ND,SC-E,ND SC-E,01,2017-10-17,-0.0031085,-150.29311702344802,-2.5797351736770224,falling,-5.438169447386997,falling,9.6,3.2,2.42,0.8,NA,64.4,13.882000000000001,3.8,4.3,5.8,NA,NA,NA,5.1251139229947915,1.543304,NA,NA,1.762174781143269,FALSE,-3.059918856629028,-0.1459431191446949,non-inundated sink
ND,wetland_well,center,02,2017-11-01,0.26356916565,14.242805185724539,0.21369152047530804,rising,11.159397390360313,rising,11.8,8.3,2.32,0,NA,79.1,15.356000000000002,0,49.5,49.8,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,-1.1597353191601412,0.6411577073150914,inundated
ND,SC-A,ND SC-A,02,2017-11-01,-8.52e-4,-25.470320559460603,-0.27740272171580216,falling,11.941271958997895,rising,11.8,8.3,2.32,0,NA,79.1,15.356000000000002,0,49.5,49.8,NA,NA,NA,-5.317065828108264,0.42468800000000034,NA,NA,58.49721626916616,FALSE,-3.012919124976812,-0.09480106107163949,non-inundated sink
ND,SC-B,ND SC-B,02,2017-11-01,-0.0036709,-49.7526053608756,0.011046189272605034,rising,11.837696094933207,rising,11.8,8.3,2.32,0,NA,79.1,15.356000000000002,0,49.5,49.8,NA,NA,NA,-2.9971237174072143,0.6502400000000002,NA,NA,47.79519747142415,FALSE,-3.0719850056002396,-0.15426148861908617,non-inundated sink
ND,SC-C,ND SC-C,02,2017-11-01,-0.0032272,-79.9363296177001,0.3179067328773044,rising,11.727509005502597,rising,11.8,8.3,2.32,0,NA,79.1,15.356000000000002,0,49.5,49.8,NA,NA,NA,0.06626370407614893,0.9337040000000001,NA,NA,34.49221601707709,FALSE,-3.062453441599935,-0.1477776060868645,non-inundated sink
ND,SC-D,ND SC-D,02,2017-11-01,-0.0032857,-108.51140366218901,0.712441717511993,rising,11.585839890520006,rising,11.8,8.3,2.32,0,NA,79.1,15.356000000000002,0,49.5,49.8,NA,NA,NA,2.718994477225549,1.1958320000000002,NA,NA,21.898220762018983,FALSE,-3.063704951329846,-0.14866519422709537,non-inundated sink
