wetland_code,wetland,station,sitecode,log_flux,fluxrate,wl_cm,wfps,wl_rising,wl_change1,wl_change7,flux_cat,colorcat,event,date,wl_delta1,wl_delta7,air_temp_C,DEWP,STP_kPa,precip_mm,snow_mm,RH,water_temp_C,precip_sum2,precip_sum3,precip_sum4,ice_cover,soil_temp,vwc,dist_m,rel_elev_m,afp,wfps_interp,inundated
W5,DK,NA,NA,-3.04253042310263,-0.002286,-100.29677171791,20.93538343393246,Water level falling,falling,falling,NA,Non-inundated sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W5,DK,NA,NA,-3.028761791768294,-0.0016245,-109.14412210853499,24.96089600057436,Water level falling,falling,falling,NA,Non-inundated sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W5,DK,NA,NA,-3.152212999164138,-0.0072426,-0.367622135876339,85.6394226843105,Water level rising,rising,rising,NA,Non-inundated sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W5,DK,NA,NA,-3.0716095022270875,-0.0036535,-27.658212119050003,61.02657056469973,Water level rising,rising,rising,NA,Non-inundated sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W5,DK,NA,NA,-2.9445641770033624,0.00262499,-58.8877336340902,30.13036434551181,Water level rising,rising,rising,NA,Non-inundated source,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W5,DK,NA,NA,-3.048896791272633,-0.0025888,-75.435880221485,34.93658529901166,Water level rising,rising,rising,NA,Non-inundated sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W5,DK,NA,NA,-3.0765844754462495,-0.0038835,-81.8002084854554,31.65837779383192,Water level rising,rising,rising,NA,Non-inundated sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W5,DK,NA,NA,-2.7958909219023655,0.01106045,-17.4592933633849,37.86417447368619,Water level rising,rising,rising,NA,Non-inundated source,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W5,DK,NA,NA,-3.011922632952719,-8.03e-4,-27.7871970320138,47.19617692062627,Water level rising,rising,rising,NA,Non-inundated sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W5,DK,NA,NA,-2.9910034719809047,2.37e-4,-14.400726690498,37.479233698075674,Water level rising,rising,rising,NA,Non-inundated source,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W5,DK,NA,NA,-2.915275128694487,0.00418912,-22.672993282801603,51.68312086312596,Water level rising,rising,rising,NA,Non-inundated source,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W5,DK,NA,NA,-3.032680530692402,-0.0018137,-21.7959265510673,58.206227311684174,Water level rising,rising,rising,NA,Non-inundated sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W5,DK,NA,NA,-2.9902075629112908,2.77e-4,-24.4626590532801,35.274572892306516,Water level falling,falling,falling,NA,Non-inundated source,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W5,DK,NA,NA,-2.872105899059273,0.00657965,-37.663659907007904,41.97703784976306,Water level falling,falling,falling,NA,Non-inundated source,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W5,DK,NA,NA,-3.04359356925534,-0.0023367,-41.0992356540198,48.45139439191945,Water level falling,falling,falling,NA,Non-inundated sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W5,DK,NA,NA,-2.9999411183280458,-2.1e-4,-22.2309706495574,34.67966442090845,Water level falling,falling,falling,NA,Non-inundated sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W5,DK,NA,NA,-2.9222509834387305,0.00381242,-34.256250149044796,42.402121777355596,Water level falling,falling,falling,NA,Non-inundated source,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W5,DK,NA,NA,-3.042756797384125,-0.0022968,-36.663069711096306,52.109456736831206,Water level falling,falling,falling,NA,Non-inundated sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W5,DK,NA,NA,0.9834773886035573,2.62373772,-8.35084419158356,78.05458369979385,Water level falling,falling,falling,NA,Non-inundated source,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W5,DK,NA,NA,-2.9634587130036953,0.00164,-41.831166364400005,33.06991208653736,Water level falling,falling,falling,NA,Non-inundated source,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W5,DK,NA,NA,-3.0644780327185646,-0.0033218,-60.2918360810788,39.56822892673865,Water level falling,falling,falling,NA,Non-inundated sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W5,DK,NA,NA,-3.049295510734475,-0.0026077,-68.32962208317281,44.75746869068506,Water level falling,falling,falling,NA,Non-inundated sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W5,DK,NA,NA,-2.2353217562904937,0.05695771,-6.47284389970287,67.50648130781012,Water level rising,rising,rising,NA,Non-inundated source,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W5,DK,NA,NA,-3.0553676348500085,-0.0028946,-39.4120582467941,53.045330609719024,Water level rising,rising,rising,NA,Non-inundated sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W5,DK,NA,NA,-2.9239795871952454,0.00371948,-77.6530231878441,36.256576906436536,Water level rising,rising,rising,NA,Non-inundated source,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W5,DK,NA,NA,-3.0536092984742207,-0.0028117,-100.158848735205,26.375948564914623,Water level rising,rising,rising,NA,Non-inundated sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W5,DK,NA,NA,-2.95053426775278,0.00231175,-32.5413738314999,83.21527113931786,Water level falling,falling,falling,NA,Non-inundated source,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W5,DK,NA,NA,-3.1215268157985827,-0.0059102,-64.6761089284324,58.16952138095911,Water level falling,falling,falling,NA,Non-inundated sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W5,DK,NA,NA,-3.022041341905313,-0.0012983,-101.91850140537599,15.782571800029961,Water level falling,falling,falling,NA,Non-inundated sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W5,DK,NA,NA,-3.052114282991503,-0.0027411,-123.57583202837701,21.998093252913804,Water level falling,falling,falling,NA,Non-inundated sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W5,DK,NA,NA,-3.0585400266683473,-0.0030438,-134.410696323502,23.311181609731836,Water level falling,falling,falling,NA,Non-inundated sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W5,DK,NA,NA,-2.20491705875089,0.06025967,-0.6044320361592861,68.73615741354143,Water level rising,rising,rising,NA,Non-inundated source,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W5,DK,NA,NA,-2.9879426912791613,3.91e-4,-28.743591285347197,56.382352670896594,Water level rising,rising,rising,NA,Non-inundated source,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W5,DK,NA,NA,-3.0342028681165814,-0.001887,-42.6658326017044,50.27013555455815,Water level rising,rising,rising,NA,Non-inundated sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W5,DK,NA,NA,-3.052179881252961,-0.0027442,-46.732493753517005,48.48476814613275,Water level rising,rising,rising,NA,Non-inundated sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W4,ND,NA,NA,-2.9817110321917366,7.06e-4,-28.6050995473014,55.39417280522502,Water level falling,falling,falling,NA,Non-inundated source,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W4,ND,NA,NA,-3.0238128688819113,-0.0013845,-53.2181552759152,44.546372145949874,Water level falling,falling,falling,NA,Non-inundated sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W4,ND,NA,NA,-3.0353216946717003,-0.0019408,-83.7537634978447,31.088303604865466,Water level falling,falling,falling,NA,Non-inundated sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W4,ND,NA,NA,-3.067028510036233,-0.0034407,-112.781259783183,18.294910666859312,Water level falling,falling,falling,NA,Non-inundated sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W4,ND,NA,NA,-3.059918856629028,-0.0031085,-150.29311702344802,1.762174781143269,Water level falling,falling,falling,NA,Non-inundated sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W4,ND,NA,NA,-3.012919124976812,-8.52e-4,-25.470320559460603,58.49721626916616,Water level rising,falling,rising,NA,Non-inundated sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W4,ND,NA,NA,-3.0719850056002396,-0.0036709,-49.7526053608756,47.79519747142415,Water level rising,rising,rising,NA,Non-inundated sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W4,ND,NA,NA,-3.062453441599935,-0.0032272,-79.9363296177001,34.49221601707709,Water level rising,rising,rising,NA,Non-inundated sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W4,ND,NA,NA,-3.063704951329846,-0.0032857,-108.51140366218901,21.898220762018983,Water level rising,rising,rising,NA,Non-inundated sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W4,ND,NA,NA,-3.07715927224972,-0.00391,-145.578881723664,5.561337711554206,Water level rising,rising,rising,NA,Non-inundated sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W4,ND,NA,NA,-2.448923055068962,0.03638657,-8.59527754628814,85.6394226843105,Water level rising,falling,rising,NA,Non-inundated source,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W4,ND,NA,NA,-3.061466175541315,-0.003181,-31.4851026195838,42.74145578875974,Water level rising,falling,rising,NA,Non-inundated sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W4,ND,NA,NA,-3.0648165777922176,-0.0033376,-60.1874867401112,49.447392357965384,Water level falling,falling,falling,NA,Non-inundated sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W4,ND,NA,NA,-3.0418055318569466,-0.0022514,-86.8579806093606,32.51892046082911,Water level falling,falling,falling,NA,Non-inundated sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W4,ND,NA,NA,-3.100695090526646,-0.0049821,-122.054737698712,36.580623449117596,Water level falling,falling,falling,NA,Non-inundated sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W4,ND,NA,NA,-3.0616776505159624,-0.0031909,1.08300469722221,85.6394226843105,Water level rising,rising,rising,NA,Non-inundated sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W4,ND,NA,NA,-3.049261750545752,-0.0026061,-45.3015424789961,38.660301986880576,Water level rising,rising,rising,NA,Non-inundated sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W4,ND,NA,NA,-2.998115110255785,-1.19e-4,-68.4494071256066,32.625191442727235,Water level rising,rising,rising,NA,Non-inundated sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W4,ND,NA,NA,-3.0380115794368088,-0.0020699,-100.18615951183301,28.9148310351481,Water level rising,rising,rising,NA,Non-inundated sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W4,ND,NA,NA,-3.0940002232502426,-0.0046797,-13.8476871386361,50.04230082936344,Water level rising,rising,rising,NA,Non-inundated sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W4,ND,NA,NA,-3.0335670675370716,-0.0018564,-32.77148240188,35.104847687017006,Water level rising,rising,rising,NA,Non-inundated sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W4,ND,NA,NA,-3.048392817991527,-0.0025649,-60.359259971555105,35.361269334147046,Water level rising,rising,rising,NA,Non-inundated sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W4,ND,NA,NA,-3.0472845488426215,-0.0025123,-17.4154182606068,45.83821685872857,Water level rising,rising,rising,NA,Non-inundated sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W4,ND,NA,NA,-3.042058974542031,-0.0022635,-53.487893274795795,38.40965462157348,Water level rising,falling,rising,NA,Non-inundated sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W4,ND,NA,NA,-2.832258390169856,0.00887973,1.25234595694446,71.70396811144448,Water level falling,falling,falling,NA,Non-inundated source,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W4,ND,NA,NA,-3.0462300949404146,-0.0024622,-24.339013761449397,40.9497516914144,Water level falling,rising,falling,NA,Non-inundated sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W4,ND,NA,NA,-3.046232198531771,-0.0024623,-58.445195961832894,29.623132322520682,Water level rising,rising,rising,NA,Non-inundated sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W4,ND,NA,NA,-3.0414014131913203,-0.0022321,-21.507621728167102,40.77263338825091,Water level falling,falling,falling,NA,Non-inundated sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W4,ND,NA,NA,-3.061233391172268,-0.0031701,-54.7783996847495,33.31705802375518,Water level falling,falling,falling,NA,Non-inundated sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W4,ND,NA,NA,-0.9157107251106025,0.35023207,-7.49825027072618,71.70396811144448,Water level falling,falling,falling,NA,Non-inundated source,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W4,ND,NA,NA,-3.055696738322048,-0.0029101,-37.923438701988,43.60652623886775,Water level falling,falling,falling,NA,Non-inundated sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W4,ND,NA,NA,-3.0563170211654125,-0.0029393,-76.8081402278051,33.31705802375518,Water level falling,falling,falling,NA,Non-inundated sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W4,ND,NA,NA,-1.6832922244545818,0.1357614,3.44054068611113,72.3517001333705,Water level rising,rising,rising,NA,Non-inundated source,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W4,ND,NA,NA,-2.9369940416174027,0.00302488,-20.7643850881398,61.68377605816616,Water level rising,rising,rising,NA,Non-inundated source,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W4,ND,NA,NA,-3.1259821989432535,-0.0061062,-51.181708445986295,48.27783963105939,Water level rising,rising,rising,NA,Non-inundated sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W4,ND,NA,NA,-3.1019976429129237,-0.0050407,-80.057124191789,35.551473696738896,Water level rising,rising,rising,NA,Non-inundated sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W4,ND,NA,NA,-3.087150437089112,-0.0043682,-117.41960454655501,19.08457322353171,Water level rising,rising,rising,NA,Non-inundated sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W4,ND,NA,NA,-2.929771514276728,0.00340924,-15.8107619707861,85.6394226843105,Water level falling,falling,falling,NA,Non-inundated source,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W4,ND,NA,NA,-2.9061448008832866,0.00468615,-41.0930928458563,73.14045910375998,Water level falling,falling,falling,NA,Non-inundated source,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W4,ND,NA,NA,-3.053124126403411,-0.0027888,-72.3406959044418,39.47392680805729,Water level falling,falling,falling,NA,Non-inundated sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W4,ND,NA,NA,-3.0655197463672614,-0.0033704,-102.28361412262299,17.35759371002857,Water level falling,falling,falling,NA,Non-inundated sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W4,ND,NA,NA,-3.0713182605105858,-0.00364,-140.694619128037,19.473802483206722,Water level falling,falling,falling,NA,Non-inundated sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W4,ND,NA,NA,-1.745960058621157,0.1244774,3.26771544356851,70.92882467021498,Water level rising,rising,rising,NA,Non-inundated source,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W4,ND,NA,NA,-3.038284931475244,-0.0020830000000000002,-22.5090669443508,59.568130570920744,Water level rising,rising,rising,NA,Non-inundated sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W4,ND,NA,NA,-3.0466530057724985,-0.0024823,-44.987593398585204,49.66108868313516,Water level rising,rising,rising,NA,Non-inundated sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
